PERMNO,date,TICKER,TRDSTAT,PRC,RET,SHROUT,sprtrn
64899,20130328,STZ,A,-47.57,0.075028,23511,0.035988
64899,20130430,STZ,A,48.96,0.02922,23492,0.018086
64899,20130531,STZ,A,53.32,0.089052,23492,0.020763
64899,20130628,STZ,A,-52.085,-0.023162,23492,-0.014999
64899,20130731,STZ,A,52.6,0.009888,23472,0.049462
64899,20130830,STZ,A,-54.245,0.031274,23472,-0.031298
64899,20130930,STZ,A,57.15,0.053553,23472,0.029749
64899,20131031,STZ,A,-65.285,0.142345,23460,0.044596
64899,20131129,STZ,A,70.4,0.078349,23460,0.028049
64899,20131231,STZ,A,69.98,-0.005966,23460,0.023563
64899,20140131,STZ,A,76.77,0.097028,23440,-0.035583
64899,20140228,STZ,A,81.6,0.062915,23440,0.043117
64899,20140331,STZ,A,84.02,0.029657,23440,0.006932
64899,20140430,STZ,A,-79.83,-0.049869,23414,0.006201
64899,20140530,STZ,A,84,0.052236,23414,0.02103
64899,20140630,STZ,A,88.17,0.049643,23403,0.019058
64899,20140731,STZ,A,82.99,-0.05875,23403,-0.01508
64899,20140829,STZ,A,-87.045,0.048861,23403,0.037655
64899,20140930,STZ,A,-87.105,0.000689,23403,-0.015514
64899,20141031,STZ,A,91.34,0.048619,23388,0.023201
64899,20141128,STZ,A,96.37,0.055069,23388,0.024534
64899,20141231,STZ,A,-98.13,0.018263,23388,-0.004189
64899,20150130,STZ,A,-110.425,0.125293,23388,-0.031041
64899,20150227,STZ,A,-114.705,0.038759,23388,0.054893
64899,20150331,STZ,A,-116.215,0.013164,23388,-0.017396
64899,20150430,STZ,A,116.64,0.003657,23370,0.008521
64899,20150529,STZ,A,-117.885,0.013074,23370,0.010491
64899,20150630,STZ,A,116.598,-0.010917,23370,-0.021012
64899,20150731,STZ,A,119.82,0.027633,23363,0.019742
64899,20150831,STZ,A,-128.255,0.072734,23363,-0.062581
64899,20150930,STZ,A,-125.385,-0.022377,23363,-0.026443
64899,20151030,STZ,A,135.12,0.077641,23361,0.082983
64899,20151130,STZ,A,142.61839,0.057567,23361,0.000505
64899,20151231,STZ,A,-142.66,0.000292,23361,-0.01753
64899,20160129,STZ,A,-153.05499,0.072865,23353,-0.050735
64899,20160229,STZ,A,142.82001,-0.065042,23353,-0.004128
64899,20160331,STZ,A,151.5862,0.061379,23353,0.065991
64899,20160429,STZ,A,157,0.035714,23353,0.002699
64899,20160531,STZ,A,154.7,-0.012357,23353,0.015329
64899,20160630,STZ,A,166,0.073045,23353,0.000906
64899,20160729,STZ,A,-165.035,-0.005813,23353,0.03561
64899,20160831,STZ,A,166.55,0.011361,23353,-0.001219
64899,20160930,STZ,A,166.73,0.001081,23353,-0.001234
64899,20161031,STZ,A,169.88,0.018893,23353,-0.019426
64899,20161130,STZ,A,155.36,-0.083353,23353,0.034174
64899,20161230,STZ,A,153.2,-0.013903,23353,0.018201
64899,20170131,STZ,A,151.28,-0.012533,23353,0.017884
64899,20170228,STZ,A,157.976,0.046642,23353,0.037198
64899,20170331,STZ,A,162.52,0.028764,23353,-0.000389
64899,20170428,STZ,A,171.6936,0.056446,23346,0.009091
64899,20170531,STZ,A,-182.685,0.066755,23346,0.011576
64899,20170630,STZ,A,194.60001,0.065222,23339,0.004814
64899,20170731,STZ,A,-193.36501,-0.006346,23339,0.019349
64899,20170831,STZ,A,-186.39,-0.033641,23339,0.000546
64899,20170929,STZ,A,-199.455,0.070095,23339,0.019303
64899,20171031,STZ,A,218.59,0.095936,23334,0.022188
64899,20171130,STZ,A,218.03999,-0.000366,23334,0.028083
64899,20171229,STZ,A,227.5,0.043387,23334,0.009832
64899,20180131,STZ,A,-213.425,-0.061868,23330,0.056179
64899,20180228,STZ,A,-215.535,0.012089,23330,-0.038947
64899,20180329,STZ,A,229.64619,0.065471,23330,-0.026885
64899,20180430,STZ,A,232.5,0.012427,23326,0.002719
64899,20180531,STZ,A,222.96271,-0.038139,23326,0.021608
64899,20180629,STZ,A,221.47,-0.006695,23324,0.004842
64899,20180731,STZ,A,210.48,-0.049623,23324,0.036022
64899,20180831,STZ,A,208.98,-0.003943,23324,0.030263
64899,20180928,STZ,A,220.7,0.056082,23324,0.004294
64899,20181031,STZ,A,-201.705,-0.086067,23317,-0.069403
64899,20181130,STZ,A,-197.27,-0.018666,23317,0.017859
64899,20181231,STZ,A,-161.58,-0.18092,23317,-0.091777
64899,20190131,STZ,A,-173.995,0.076835,23317,0.078684
64899,20190228,STZ,A,171.27609,-0.011776,23317,0.029729
64899,20190329,STZ,A,-175.94,0.02723,23317,0.017924
64899,20190430,STZ,A,-213.145,0.211464,23317,0.039313
64899,20190531,STZ,A,177.3866,-0.164575,23317,-0.065778
64899,20190628,STZ,A,200.129,0.128208,23317,0.06893
64899,20190731,STZ,A,199.45,-0.003393,23317,0.013128
64899,20190830,STZ,A,204.34,0.027927,23317,-0.018092
64899,20190930,STZ,A,-207.905,0.017446,23317,0.017181
64899,20191031,STZ,A,-191.05499,-0.081047,23314,0.020432
64899,20191129,STZ,A,-186.11,-0.022323,23314,0.034047
64899,20191231,STZ,A,188.78101,0.014352,23314,0.02859
64899,20200131,STZ,A,-188.31,-0.002495,23312,-0.001628
64899,20200228,STZ,A,167.91,-0.104721,23312,-0.08411
64899,20200331,STZ,A,148.69949,-0.11441,23312,-0.125119
64899,20200430,STZ,A,-165.39,0.112243,23293,0.126844
64899,20200529,STZ,A,-172.785,0.048824,23293,0.045282
64899,20200630,STZ,A,-174.38,0.009231,23292,0.018388
64899,20200731,STZ,A,-177.36,0.017089,23285,0.055101
64899,20200831,STZ,A,-184.495,0.044063,23285,0.070065
64899,20200930,STZ,A,-190.92,0.034825,23285,-0.039228
64899,20201030,STZ,A,-165.08501,-0.135318,23274,-0.027666
64899,20201130,STZ,A,-206.17,0.252991,23274,0.107546
64899,20201231,STZ,A,219.33,0.063831,23274,0.037121
64899,20210129,STZ,A,212.12,-0.032873,23268,-0.011137
64899,20210226,STZ,A,-215.515,0.019211,23268,0.026091
64899,20210331,STZ,A,229.53999,0.065077,23268,0.042439
64899,20210430,STZ,A,-240.27499,0.046767,23261,0.052425
64899,20210528,STZ,A,-240.58,0.004141,23261,0.005487
64899,20210630,STZ,A,235.2,-0.022363,23222,0.022214
64899,20210730,STZ,A,-221.36501,-0.058822,23222,0.022748
64899,20210831,STZ,A,-212.34,-0.037653,23222,0.02899
64899,20210930,STZ,A,-212.00999,-0.001554,23222,-0.047569
64899,20211029,STZ,A,-216.185,0.019692,23222,0.069144
64899,20211130,STZ,A,-225.105,0.044453,23222,-0.008334
64899,20211231,STZ,A,-251.5,0.117256,23222,0.043613
64899,20220131,STZ,A,237.00999,-0.057614,23209,-0.052585
64899,20220228,STZ,A,-215.49001,-0.087887,23209,-0.031361
64899,20220331,STZ,A,-231.74001,0.07541,23209,0.035773
64899,20220429,STZ,A,-271.495,0.17155,23206,-0.087957
64899,20220531,STZ,A,-275.20001,0.016299,23206,0.000053
64899,20220630,STZ,A,293.56,0.066715,23206,-0.08392
64899,20220729,STZ,A,-311.91501,0.062526,23206,0.091116
64899,20220831,STZ,A,314,0.008993,23206,-0.04244
64899,20220930,STZ,A,-296.14499,-0.056863,23206,-0.093396
64899,20221031,STZ,A,-298.29999,0.007277,23206,0.079863
64899,20221130,STZ,A,,,23206,0.053753
64936,20130131,D,A,54.11,0.044595,574610,0.050428
64936,20130228,D,A,56,0.045324,576310,0.011061
64936,20130328,D,A,58.18,0.038929,576673,0.035988
64936,20130430,D,A,61.68,0.060158,577676,0.018086
64936,20130531,D,A,56.55,-0.083171,577676,0.020763
64936,20130628,D,A,56.82,0.014721,577676,-0.014999
64936,20130731,D,A,59.31,0.043823,577676,0.049462
64936,20130830,D,A,58.35,-0.016186,579020,-0.031298
64936,20130930,D,A,62.48,0.08042,579020,0.029749
64936,20131031,D,A,63.75,0.020327,579020,0.044596
64936,20131129,D,A,64.91,0.018196,580436,0.028049
64936,20131231,D,A,64.69,0.005277,580436,0.023563
64936,20140131,D,A,67.91,0.049776,580436,-0.035583
64936,20140228,D,A,69.4,0.030776,581483,0.043117
64936,20140331,D,A,70.99,0.022911,581604,0.006932
64936,20140430,D,A,72.54,0.021834,581608,0.006201
64936,20140530,D,A,68.96,-0.041081,581608,0.02103
64936,20140630,D,A,71.52,0.037123,582000,0.019058
64936,20140731,D,A,67.64,-0.054251,582668,-0.01508
64936,20140829,D,A,70.22,0.047014,582668,0.037655
64936,20140930,D,A,69.09,-0.016092,582668,-0.015514
64936,20141031,D,A,71.3,0.031987,582668,0.023201
64936,20141128,D,A,72.55,0.025947,583911,0.024534
64936,20141231,D,A,76.9,0.059959,583911,-0.004189
64936,20150130,D,A,76.89,-0.00013,583911,-0.031041
64936,20150227,D,A,72.09,-0.054006,588138,0.054893
64936,20150331,D,A,70.87,-0.016923,588376,-0.017396
64936,20150430,D,A,71.68,0.011429,588376,0.008521
64936,20150529,D,A,70.52,-0.00715,593473,0.010491
64936,20150630,D,A,66.87,-0.051758,593473,-0.021012
64936,20150731,D,A,71.7,0.07223,593473,0.019742
64936,20150831,D,A,69.75,-0.018166,594322,-0.062581
64936,20150930,D,A,70.38,0.009032,594322,-0.026443
64936,20151030,D,A,71.43,0.014919,594322,0.082983
64936,20151130,D,A,67.37,-0.047774,595334,0.000505
64936,20151231,D,A,67.64,0.004008,595334,-0.01753
64936,20160129,D,A,72.17,0.066972,595334,-0.050735
64936,20160229,D,A,69.92,-0.031176,596419,-0.004128
64936,20160331,D,A,75.12,0.084382,596727,0.065991
64936,20160429,D,A,71.47,-0.048589,596727,0.002699
64936,20160531,D,A,72.25,0.010914,616218,0.015329
64936,20160630,D,A,77.93,0.088305,616218,0.000906
64936,20160729,D,A,78.02,0.001155,616218,0.03561
64936,20160831,D,A,74.16,-0.040502,628000,-0.001219
64936,20160930,D,A,74.27,0.001483,628000,-0.001234
64936,20161031,D,A,75.2,0.012522,628000,-0.019426
64936,20161130,D,A,73.29,-0.01609,626750,0.034174
64936,20161230,D,A,76.59,0.045027,626750,0.018201
64936,20170131,D,A,76.28,-0.004047,626750,0.017884
64936,20170228,D,A,77.64,0.017829,628115,0.037198
64936,20170331,D,A,77.57,0.008823,628232,-0.000389
64936,20170428,D,A,77.43,-0.001805,628232,0.009091
64936,20170531,D,A,80.77,0.052886,628986,0.011576
64936,20170630,D,A,76.63,-0.051257,628986,0.004814
64936,20170731,D,A,77.18,0.007177,642586,0.019349
64936,20170831,D,A,78.77,0.030383,642586,0.000546
64936,20170929,D,A,76.93,-0.023359,642586,0.019303
64936,20171031,D,A,81.14,0.054725,642586,0.022188
64936,20171130,D,A,84.13,0.04634,643530,0.028083
64936,20171229,D,A,81.06,-0.036491,643530,0.009832
64936,20180131,D,A,76.44,-0.056995,644571,0.056179
64936,20180228,D,A,74.07,-0.031005,651525,-0.038947
64936,20180329,D,A,67.43,-0.078372,652461,-0.026885
64936,20180430,D,A,66.56,-0.012902,652461,0.002719
64936,20180531,D,A,64.19,-0.023062,652552,0.021608
64936,20180629,D,A,68.18,0.062159,652831,0.004842
64936,20180731,D,A,71.71,0.051775,652831,0.036022
64936,20180831,D,A,70.77,-0.013108,653766,0.030263
64936,20180928,D,A,70.28,0.004875,653766,0.004294
64936,20181031,D,A,71.42,0.016221,653766,-0.069403
64936,20181130,D,A,74.5,0.043125,656473,0.017859
64936,20181231,D,A,71.46,-0.029597,656473,-0.091777
64936,20190131,D,A,70.24,-0.017073,788841,0.078684
64936,20190228,D,A,74.09,0.067874,788841,0.029729
64936,20190329,D,A,76.66,0.034688,799398,0.017924
64936,20190430,D,A,77.87,0.015784,799398,0.039313
64936,20190531,D,A,75.18,-0.034545,802364,-0.065778
64936,20190628,D,A,77.32,0.040669,802364,0.06893
64936,20190731,D,A,74.29,-0.039188,802364,0.013128
64936,20190830,D,A,77.63,0.044959,821915,-0.018092
64936,20190930,D,A,81.04,0.055745,821915,0.017181
64936,20191031,D,A,82.55,0.018633,821915,0.020432
64936,20191129,D,A,83.11,0.006784,823093,0.034047
64936,20191231,D,A,82.82,0.00755,823093,0.02859
64936,20200131,D,A,85.75,0.035378,823093,-0.001628
64936,20200228,D,A,78.18,-0.077318,838000,-0.08411
64936,20200331,D,A,72.19,-0.076618,838000,-0.125119
64936,20200430,D,A,77.13,0.06843,838000,0.126844
64936,20200529,D,A,85.01,0.102165,839251,0.045282
64936,20200630,D,A,81.18,-0.033996,839251,0.018388
64936,20200731,D,A,81.03,-0.001848,839251,0.055101
64936,20200831,D,A,78.44,-0.031963,840136,0.070065
64936,20200930,D,A,78.93,0.01823,840136,-0.039228
64936,20201030,D,A,80.34,0.017864,840136,-0.027666
64936,20201130,D,A,78.49,-0.023027,815819,0.107546
64936,20201231,D,A,75.2,-0.03389,815819,0.037121
64936,20210129,D,A,72.89,-0.030718,815819,-0.011137
64936,20210226,D,A,68.32,-0.062697,805648,0.026091
64936,20210331,D,A,75.96,0.121048,839000,0.042439
64936,20210430,D,A,79.9,0.051869,839000,0.052425
64936,20210528,D,A,76.14,-0.047059,806524,0.005487
64936,20210630,D,A,73.57,-0.025479,806524,0.022214
64936,20210730,D,A,74.87,0.01767,806524,0.022748
64936,20210831,D,A,77.84,0.039669,806524,0.02899
64936,20210930,D,A,73.02,-0.053828,806524,-0.047569
64936,20211029,D,A,75.93,0.039852,806524,0.069144
64936,20211130,D,A,71.2,-0.062294,809908,-0.008334
64936,20211231,D,A,78.56,0.112219,810000,0.043613
64936,20220131,D,A,80.66,0.026731,810000,-0.052585
64936,20220228,D,A,79.53,-0.014009,810463,-0.031361
64936,20220331,D,A,84.97,0.076795,810674,0.035773
64936,20220429,D,A,81.64,-0.03919,810674,-0.087957
64936,20220531,D,A,84.22,0.031602,811000,0.000053
64936,20220630,D,A,79.81,-0.044437,830650,-0.08392
64936,20220729,D,A,81.98,0.02719,830650,0.091116
64936,20220831,D,A,81.8,-0.002196,830650,-0.04244
64936,20220930,D,A,69.11,-0.146974,830650,-0.093396
64936,20221031,D,A,69.97,0.012444,830650,0.079863
64936,20221130,D,A,61.11,-0.126626,833275,0.053753
64936,20221230,D,A,61.32,0.014359,833275,-0.058971
64995,20130131,KEY,A,9.4,0.116389,925769,0.050428
64995,20130228,KEY,A,9.39,-0.001064,923859,0.011061
64995,20130328,KEY,A,9.96,0.066028,923859,0.035988
64995,20130430,KEY,A,9.97,0.001004,922581,0.018086
64995,20130531,KEY,A,10.78,0.08676,920510,0.020763
64995,20130628,KEY,A,11.04,0.024119,920510,-0.014999
64995,20130731,KEY,A,12.28,0.112319,912883,0.049462
64995,20130830,KEY,A,11.67,-0.045195,911353,-0.031298
64995,20130930,KEY,A,11.4,-0.023136,911353,0.029749
64995,20131031,KEY,A,12.535,0.099561,896672,0.044596
64995,20131129,KEY,A,12.75,0.02154,896672,0.028049
64995,20131231,KEY,A,13.42,0.052549,896672,0.023563
64995,20140131,KEY,A,12.76,-0.04918,890724,-0.035583
64995,20140228,KEY,A,13.17,0.036442,889398,0.043117
64995,20140331,KEY,A,14.24,0.081245,889398,0.006932
64995,20140430,KEY,A,13.64,-0.042135,883301,0.006201
64995,20140530,KEY,A,13.69,0.008431,883301,0.02103
64995,20140630,KEY,A,14.33,0.046749,883301,0.019058
64995,20140731,KEY,A,13.54,-0.055129,876823,-0.01508
64995,20140829,KEY,A,13.61,0.00997,874479,0.037655
64995,20140930,KEY,A,13.33,-0.020573,874479,-0.015514
64995,20141031,KEY,A,13.2,-0.009752,868477,0.023201
64995,20141128,KEY,A,13.5,0.027652,866325,0.024534
64995,20141231,KEY,A,13.9,0.02963,866325,-0.004189
