permno,adate,qdate,public_date,evm,pe_exi,ps,roa,aftret_invcapx
23536,12/31/2014,12/31/2014,20150228,11.299,19.683,2.301,0.101,0.074
23536,12/31/2014,12/31/2014,20150331,11.299,19.112,2.234,0.101,0.074
23536,12/31/2014,12/31/2014,20150430,11.299,18.965,2.217,0.101,0.074
23536,12/31/2014,3/31/2015,20150531,10.597,19.083,2.321,0.102,0.07
23536,12/31/2014,3/31/2015,20150630,10.597,17.775,3.027,0.102,0.07
23536,12/31/2014,3/31/2015,20150731,10.597,19.368,3.298,0.102,0.07
23536,12/31/2014,6/30/2015,20150831,12.101,20.717,3.244,0.101,0.066
23536,12/31/2014,6/30/2015,20150930,12.101,22.704,3.555,0.101,0.066
23536,12/31/2014,6/30/2015,20151031,12.101,22.417,3.51,0.101,0.066
23536,12/31/2014,9/30/2015,20151130,12.557,21.351,2.936,0.091,0.061
23536,12/31/2014,9/30/2015,20151231,12.557,22.212,3.055,0.091,0.061
23536,12/31/2014,9/30/2015,20160131,12.557,23.909,3.288,0.091,0.061
23536,12/31/2015,12/31/2015,20160229,13.857,24.081,3.001,0.086,0.085
23536,12/31/2015,12/31/2015,20160331,13.857,25.671,3.2,0.086,0.085
23536,12/31/2015,12/31/2015,20160430,13.857,24.876,3.101,0.086,0.085
23536,12/31/2015,3/31/2016,20160531,11.947,23.22,2.819,0.087,0.06
23536,12/31/2015,3/31/2016,20160630,11.947,25.212,3.061,0.087,0.06
23536,12/31/2015,3/31/2016,20160731,11.947,25.062,3.043,0.087,0.06
23536,12/31/2015,6/30/2016,20160831,11.723,21.31,2.574,0.083,0.059
23536,12/31/2015,6/30/2016,20160930,11.723,21.31,2.574,0.083,0.059
23536,12/31/2015,6/30/2016,20161031,11.723,21.253,2.567,0.083,0.059
23536,12/31/2015,9/30/2016,20161130,11.666,19.182,2.403,0.085,0.059
23536,12/31/2015,9/30/2016,20161231,11.666,20.086,2.516,0.085,0.059
23536,12/31/2015,9/30/2016,20170131,11.666,20.223,2.533,0.085,0.059
23536,12/31/2016,12/31/2016,20170228,11.799,20.361,2.545,0.082,0.06
23536,12/31/2016,12/31/2016,20170331,11.799,20.483,2.561,0.082,0.06
23536,12/31/2016,12/31/2016,20170430,11.799,20.446,2.556,0.082,0.06
23536,12/31/2016,3/31/2017,20170531,11.881,21.06,2.612,0.084,0.059
23536,12/31/2016,3/31/2017,20170630,11.881,20.597,2.555,0.084,0.059
23536,12/31/2016,3/31/2017,20170731,11.881,21.131,2.621,0.084,0.059
23536,12/31/2016,6/30/2017,20170831,11.564,21.454,2.704,0.085,0.059
23536,12/31/2016,6/30/2017,20170930,11.564,20.651,2.603,0.085,0.059
23536,12/31/2016,6/30/2017,20171031,11.564,22.168,2.794,0.085,0.059
23536,12/31/2016,9/30/2017,20171130,11.687,22.859,2.902,0.084,0.059
23536,12/31/2016,9/30/2017,20171231,11.687,21.852,2.774,0.084,0.059
23536,12/31/2016,9/30/2017,20180131,11.687,21.151,2.685,0.084,0.059
23536,12/31/2017,12/31/2017,20180228,12.395,15.81,2.472,0.084,0.07
23536,12/31/2017,12/31/2017,20180331,12.395,16.544,2.587,0.084,0.07
23536,12/31/2017,12/31/2017,20180430,12.395,16.96,2.652,0.084,0.07
23536,12/31/2017,3/31/2018,20180531,12.139,16.192,2.611,0.082,0.072
23536,12/31/2017,3/31/2018,20180630,12.139,16.577,2.673,0.082,0.072
23536,12/31/2017,3/31/2018,20180731,12.139,17.018,2.745,0.082,0.072
23536,12/31/2017,6/30/2018,20180831,12.409,16.895,2.78,0.08,0.076
23536,12/31/2017,6/30/2018,20180930,12.409,16.69,2.746,0.08,0.076
23536,12/31/2017,6/30/2018,20181031,12.409,17.1,2.813,0.08,0.076
23536,12/31/2017,9/30/2018,20181130,13.026,17.852,2.986,0.077,0.078
23536,12/31/2017,9/30/2018,20181231,13.026,17.059,2.854,0.077,0.078
23536,12/31/2017,9/30/2018,20190131,13.026,17.988,3.009,0.077,0.078
23536,12/31/2018,12/31/2018,20190228,14.555,22.838,3.133,0.071,0.071
23536,12/31/2018,12/31/2018,20190331,14.555,23.677,3.248,0.071,0.071
23536,12/31/2018,12/31/2018,20190430,14.555,23.482,3.222,0.071,0.071
23536,12/31/2018,3/31/2019,20190531,14.403,23.348,3.27,0.072,0.07
23536,12/31/2018,3/31/2019,20190630,14.403,24.165,3.384,0.072,0.07
23536,12/31/2018,3/31/2019,20190731,14.403,24.771,3.469,0.072,0.07
23536,12/31/2018,6/30/2019,20190831,15.111,27.679,3.929,0.071,0.069
23536,12/31/2018,6/30/2019,20190930,15.111,27.486,3.902,0.071,0.069
23536,12/31/2018,6/30/2019,20191031,15.111,27.283,3.873,0.071,0.069
23536,12/31/2018,9/30/2019,20191130,15.979,25.621,3.654,0.071,0.068
23536,12/31/2018,9/30/2019,20191231,15.979,26.656,3.802,0.071,0.068
23536,12/31/2018,9/30/2019,20200131,15.979,28.87,4.118,0.071,0.068
23536,12/31/2019,12/31/2019,20200229,17.048,25.791,3.871,0.072,0.071
23536,12/31/2019,12/31/2019,20200331,17.048,24.617,3.695,0.072,0.071
23536,12/31/2019,12/31/2019,20200430,17.048,25.293,3.797,0.072,0.071
23536,12/31/2019,3/31/2020,20200531,15.965,24.927,3.989,0.075,0.069
23536,12/31/2019,3/31/2020,20200630,15.965,23.818,3.811,0.075,0.069
23536,12/31/2019,3/31/2020,20200731,15.965,25.886,4.142,0.075,0.069
23536,12/31/2019,6/30/2020,20200831,15.949,25.427,4.114,0.075,0.068
23536,12/31/2019,6/30/2020,20200930,15.949,26.189,4.238,0.075,0.068
23536,12/31/2019,6/30/2020,20201031,15.949,27.176,4.397,0.075,0.068
23536,12/31/2019,9/30/2020,20201130,15.646,24.921,4.128,0.076,0.068
23536,12/31/2019,9/30/2020,20201231,15.646,24.155,4.001,0.076,0.068
23536,12/31/2019,9/30/2020,20210131,15.646,23.333,3.865,0.076,0.068
23536,12/31/2020,12/31/2020,20210228,16.177,21.277,3.513,0.075,0.067
23536,12/31/2020,12/31/2020,20210331,16.177,24.694,4.077,0.075,0.067
23536,12/31/2020,12/31/2020,20210430,16.177,25.639,4.233,0.075,0.067
23536,12/31/2020,3/31/2021,20210531,15.861,23.655,3.786,0.076,0.067
23536,12/31/2020,3/31/2021,20210630,15.861,22.406,3.586,0.076,0.067
23536,12/31/2020,3/31/2021,20210731,15.861,23.713,3.795,0.076,0.067
23536,12/31/2020,6/30/2021,20210831,15.752,23.1,3.748,0.076,0.067
23536,12/31/2020,6/30/2021,20210930,15.752,21.565,3.499,0.076,0.067
23536,12/31/2020,6/30/2021,20211031,15.752,22.02,3.572,0.076,0.067
23536,12/31/2020,9/30/2021,20211130,15.395,20.897,3.407,0.076,0.066
23536,12/31/2020,9/30/2021,20211231,15.395,23.334,3.805,0.076,0.066
23536,12/31/2020,9/30/2021,20220131,15.395,23.327,3.804,0.076,0.066
23536,12/31/2021,12/31/2021,20220228,16.59,22.112,3.447,0.073,0.067
23536,12/31/2021,12/31/2021,20220331,16.59,24.285,3.786,0.073,0.067
23536,12/31/2021,12/31/2021,20220430,16.59,24.343,3.795,0.073,0.067
23536,12/31/2021,3/31/2022,20220531,15.316,24.492,3.884,0.076,0.065
23536,12/31/2021,3/31/2022,20220630,15.316,23.459,3.72,0.076,0.065
23536,12/31/2021,3/31/2022,20220731,15.316,24.198,3.838,0.076,0.065
23536,12/31/2021,6/30/2022,20220831,15.414,23.82,3.621,0.077,0.064
23536,12/31/2021,6/30/2022,20220930,15.414,20.654,3.14,0.077,0.064
23536,12/31/2021,6/30/2022,20221031,15.414,21.092,3.207,0.077,0.064
23536,12/31/2021,9/30/2022,20221130,15.467,22.739,3.384,0.077,0.064
23536,12/31/2021,9/30/2022,20221231,15.467,21.505,3.2,0.077,0.064
23579,12/31/2011,9/30/2012,20130131,7.511,20.397,0.668,0.107,0.09
23579,12/31/2012,12/31/2012,20130228,7.465,14.645,0.64,0.108,0.116
23579,12/31/2012,12/31/2012,20130331,7.465,15.132,0.663,0.108,0.116
23579,12/31/2012,12/31/2012,20130430,7.465,13.071,0.585,0.108,0.116
23579,12/31/2012,3/31/2013,20130531,7.902,13.755,0.612,0.109,0.12
23579,12/31/2012,3/31/2013,20130630,7.902,13.291,0.592,0.109,0.12
23579,12/31/2012,3/31/2013,20130731,7.902,13.969,0.628,0.109,0.12
23579,12/31/2012,6/30/2013,20130831,8.459,15.135,0.627,0.103,0.111
23579,12/31/2012,6/30/2013,20130930,8.459,15.511,0.642,0.103,0.111
23579,12/31/2012,6/30/2013,20131031,8.459,16.174,0.671,0.103,0.111
23579,12/31/2012,9/30/2013,20131130,8.894,20.139,0.781,0.098,0.102
23579,12/31/2012,9/30/2013,20131231,8.894,22.279,0.864,0.098,0.102
23579,12/31/2012,9/30/2013,20140131,8.894,21.515,0.835,0.098,0.102
23579,12/31/2013,12/31/2013,20140228,11.12,22.686,0.927,0.094,0.116
23579,12/31/2013,12/31/2013,20140331,11.12,22.451,0.904,0.094,0.116
23579,12/31/2013,12/31/2013,20140430,11.12,23.371,0.941,0.094,0.116
23579,12/31/2013,3/31/2014,20140531,10.349,23.627,0.905,0.098,0.093
23579,12/31/2013,3/31/2014,20140630,10.349,23.066,0.884,0.098,0.093
23579,12/31/2013,3/31/2014,20140731,10.349,21.91,0.839,0.098,0.093
23579,12/31/2013,6/30/2014,20140831,10.387,21.469,0.831,0.1,0.092
23579,12/31/2013,6/30/2014,20140930,10.387,20.333,0.787,0.1,0.092
23579,12/31/2013,6/30/2014,20141031,10.387,23.463,0.898,0.1,0.092
23579,12/31/2013,9/30/2014,20141130,10.066,21.769,0.9,0.104,0.095
23579,12/31/2013,9/30/2014,20141231,10.066,21.161,0.875,0.104,0.095
23579,12/31/2013,9/30/2014,20150131,10.066,21.387,0.884,0.104,0.095
23579,12/31/2014,12/31/2014,20150228,10.098,20.609,0.884,0.112,0.105
23579,12/31/2014,12/31/2014,20150331,10.098,20.619,0.885,0.112,0.105
23579,12/31/2014,12/31/2014,20150430,10.098,20.456,0.88,0.112,0.105
23579,12/31/2014,3/31/2015,20150531,9.395,19.661,0.89,0.108,0.101
23579,12/31/2014,3/31/2015,20150630,9.395,19.404,0.879,0.108,0.101
23579,12/31/2014,3/31/2015,20150731,9.395,19,0.856,0.108,0.101
23579,12/31/2014,6/30/2015,20150831,9.554,16.234,0.775,0.109,0.103
23579,12/31/2014,6/30/2015,20150930,9.554,15.749,0.751,0.109,0.103
23579,12/31/2014,6/30/2015,20151031,9.554,17.644,0.834,0.109,0.103
23579,12/31/2014,9/30/2015,20151130,9.498,17.416,0.859,0.111,0.105
23579,12/31/2014,9/30/2015,20151231,9.498,17.147,0.846,0.111,0.105
23579,12/31/2014,9/30/2015,20160131,9.498,13.967,0.689,0.111,0.105
23579,12/31/2015,12/31/2015,20160229,9.48,13.66,0.69,0.109,0.106
23579,12/31/2015,12/31/2015,20160331,9.48,14.584,0.737,0.109,0.106
23579,12/31/2015,12/31/2015,20160430,9.48,15.472,0.775,0.109,0.106
23579,12/31/2015,3/31/2016,20160531,9.039,14.695,0.755,0.111,0.109
23579,12/31/2015,3/31/2016,20160630,9.039,14.116,0.725,0.111,0.109
23579,12/31/2015,3/31/2016,20160731,9.039,15.058,0.776,0.111,0.109
23579,12/31/2015,6/30/2016,20160831,8.564,15.415,0.797,0.111,0.108
23579,12/31/2015,6/30/2016,20160930,8.564,15,0.775,0.111,0.108
23579,12/31/2015,6/30/2016,20161031,8.564,15.125,0.784,0.111,0.108
23579,12/31/2015,9/30/2016,20161130,8.801,14.753,0.896,0.109,0.122
23579,12/31/2015,9/30/2016,20161231,8.801,15.564,0.945,0.109,0.122
23579,12/31/2015,9/30/2016,20170131,8.801,15.183,0.922,0.109,0.122
23579,12/31/2016,12/31/2016,20170228,10.457,15.307,0.927,0.107,0.123
23579,12/31/2016,12/31/2016,20170331,10.457,15.401,0.932,0.107,0.123
23579,12/31/2016,12/31/2016,20170430,10.457,15.1,0.906,0.107,0.123
23579,12/31/2016,3/31/2017,20170531,9.977,16.426,0.935,0.102,0.108
23579,12/31/2016,3/31/2017,20170630,9.977,16.186,0.922,0.102,0.108
23579,12/31/2016,3/31/2017,20170731,9.977,16.883,0.951,0.102,0.108
23579,12/31/2016,6/30/2017,20170831,10.7,17.408,0.943,0.099,0.103
23579,12/31/2016,6/30/2017,20170930,10.7,19.106,1.036,0.099,0.103
23579,12/31/2016,6/30/2017,20171031,10.7,18.702,1.009,0.099,0.103
23579,12/31/2016,9/30/2017,20171130,11.317,24.117,1.048,0.098,0.087
23579,12/31/2016,9/30/2017,20171231,11.317,24.498,1.064,0.098,0.087
23579,12/31/2016,9/30/2017,20180131,11.317,25.398,1.103,0.098,0.087
23579,12/31/2017,12/31/2017,20180228,12.497,52.5,1.103,0.098,0.054
23579,12/31/2017,12/31/2017,20180331,12.497,51.728,1.077,0.098,0.054
23579,12/31/2017,12/31/2017,20180430,12.497,54.509,1.121,0.098,0.054
23579,12/31/2017,3/31/2018,20180531,11.873,44.685,1.184,0.098,0.06
23579,12/31/2017,3/31/2018,20180630,11.873,44.235,1.172,0.098,0.06
23579,12/31/2017,3/31/2018,20180731,11.873,45.819,1.178,0.098,0.06
23579,12/31/2017,6/30/2018,20180831,12.357,38.564,1.181,0.1,0.067
23579,12/31/2017,6/30/2018,20180930,12.357,39.927,1.222,0.1,0.067
23579,12/31/2017,6/30/2018,20181031,12.357,29.961,0.897,0.1,0.067
23579,12/31/2017,9/30/2018,20181130,13.38,16.512,0.958,0.098,0.109
23579,12/31/2017,9/30/2018,20181231,13.38,13.526,0.785,0.098,0.109
23579,12/31/2017,9/30/2018,20190131,13.38,15.656,0.908,0.098,0.109
23579,12/31/2018,12/31/2018,20190228,9.574,11.242,0.912,0.103,0.145
23579,12/31/2018,12/31/2018,20190331,9.574,10.489,0.848,0.103,0.145
23579,12/31/2018,12/31/2018,20190430,9.574,10.973,0.883,0.103,0.145
23579,12/31/2018,3/31/2019,20190531,11.846,9.226,0.765,0.104,0.15
23579,12/31/2018,3/31/2019,20190630,11.846,10.802,0.896,0.104,0.15
23579,12/31/2018,3/31/2019,20190731,11.846,10.041,0.823,0.104,0.15
23579,12/31/2018,6/30/2019,20190831,11.369,9.054,0.779,0.104,0.151
23579,12/31/2018,6/30/2019,20190930,11.369,9.851,0.848,0.104,0.151
23579,12/31/2018,6/30/2019,20191031,11.369,9.274,0.792,0.104,0.151
23579,12/31/2018,9/30/2019,20191130,10.136,12.634,0.791,0.106,0.114
23579,12/31/2018,9/30/2019,20191231,10.136,12.186,0.763,0.106,0.114
23579,12/31/2018,9/30/2019,20200131,10.136,12.549,0.786,0.106,0.114
23579,12/31/2019,12/31/2019,20200229,9.772,11.6,0.679,0.1,0.114
23579,12/31/2019,12/31/2019,20200331,9.772,7.62,0.445,0.1,0.114
23579,12/31/2019,12/31/2019,20200430,9.772,7.531,0.44,0.1,0.114
23579,12/31/2019,3/31/2020,20200531,10.439,10.428,0.53,0.093,0.094
23579,12/31/2019,3/31/2020,20200630,10.439,11.081,0.563,0.093,0.094
23579,12/31/2019,3/31/2020,20200731,10.439,11.764,0.598,0.093,0.094
23579,12/31/2019,6/30/2020,20200831,11.153,24.043,0.717,0.079,0.059
23579,12/31/2019,6/30/2020,20200930,11.153,22.006,0.656,0.079,0.059
23579,12/31/2019,6/30/2020,20201031,11.153,21.829,0.653,0.079,0.059
23579,12/31/2019,9/30/2020,20201130,11.656,37.899,0.859,0.072,0.047
23579,12/31/2019,9/30/2020,20201231,11.656,40.613,0.92,0.072,0.047
23579,12/31/2019,9/30/2020,20210131,11.656,38.034,0.862,0.072,0.047
23579,12/31/2020,12/31/2020,20210228,14.399,37.289,0.978,0.071,0.053
23579,12/31/2020,12/31/2020,20210331,14.399,41.541,1.092,0.071,0.053
23579,12/31/2020,12/31/2020,20210430,14.399,47.585,1.251,0.071,0.053
23579,12/31/2020,3/31/2021,20210531,12.969,36.42,1.315,0.072,0.062
23579,12/31/2020,3/31/2021,20210630,12.969,36.58,1.321,0.072,0.062
23579,12/31/2020,3/31/2021,20210731,12.969,36.707,1.325,0.072,0.062
23579,12/31/2020,6/30/2021,20210831,13.166,23.518,1.306,0.08,0.088
23579,12/31/2020,6/30/2021,20210930,13.166,22.592,1.255,0.08,0.088
23579,12/31/2020,6/30/2021,20211031,13.166,23.9,1.305,0.08,0.088
23579,12/31/2020,9/30/2021,20211130,13.732,20.824,1.226,0.085,0.092
23579,12/31/2020,9/30/2021,20211231,13.732,22.706,1.337,0.085,0.092
23579,12/31/2020,9/30/2021,20220131,13.732,20.018,1.179,0.085,0.092
23579,12/31/2021,12/31/2021,20220228,16.851,22.161,1.28,0.079,0.088
23579,12/31/2021,12/31/2021,20220331,16.851,22.539,1.3,0.079,0.088
23579,12/31/2021,12/31/2021,20220430,16.851,20.985,1.21,0.079,0.088
23579,12/31/2021,3/31/2022,20220531,15.668,18.98,1.123,0.083,0.088
23579,12/31/2021,3/31/2022,20220630,15.668,17.753,1.05,0.083,0.088
23579,12/31/2021,3/31/2022,20220731,15.668,19.081,1.129,0.083,0.088
23579,12/31/2021,6/30/2022,20220831,14.914,17.185,1.058,0.083,0.089
23579,12/31/2021,6/30/2022,20220930,14.914,16.05,0.989,0.083,0.089
23579,12/31/2021,6/30/2022,20221031,14.914,18.854,1.146,0.083,0.089
23579,12/31/2021,9/30/2022,20221130,14.08,18.444,1.187,0.084,0.092
23579,12/31/2021,9/30/2022,20221231,14.08,18.295,1.177,0.084,0.092
23660,5/31/2012,11/30/2012,20130131,8.665,17.535,1.247,0.172,0.109
23660,5/31/2012,11/30/2012,20130228,8.665,18.216,1.29,0.172,0.109
23660,5/31/2012,11/30/2012,20130331,8.665,18.311,1.294,0.172,0.109
23660,5/31/2012,2/28/2013,20130430,8.75,18.465,1.296,0.173,0.106
23660,5/31/2012,2/28/2013,20130531,8.75,18.788,1.316,0.173,0.106
23660,5/31/2012,2/28/2013,20130630,8.75,18.741,1.313,0.173,0.106
23660,5/31/2013,5/31/2013,20130731,9.218,18.853,1.346,0.176,0.112
23660,5/31/2013,5/31/2013,20130831,9.218,18.952,1.336,0.176,0.112
23660,5/31/2013,5/31/2013,20130930,9.218,20.317,1.422,0.176,0.112
23660,5/31/2013,8/31/2013,20131031,9.037,21.086,1.477,0.177,0.104
23660,5/31/2013,8/31/2013,20131130,9.037,21.765,1.523,0.177,0.104
23660,5/31/2013,8/31/2013,20131231,9.037,23.369,1.636,0.177,0.104
23660,5/31/2013,11/30/2013,20140131,9.287,21.866,1.544,0.18,0.106
23660,5/31/2013,11/30/2013,20140228,9.287,23.241,1.644,0.18,0.106
23660,5/31/2013,11/30/2013,20140331,9.287,22.839,1.618,0.18,0.106
23660,5/31/2013,2/28/2014,20140430,9.665,21.826,1.587,0.183,0.108
23660,5/31/2013,2/28/2014,20140531,9.665,23.007,1.629,0.183,0.108
23660,5/31/2013,2/28/2014,20140630,9.665,23.533,1.657,0.183,0.108
23660,5/31/2014,5/31/2014,20140731,10.681,20.525,1.601,0.182,0.119
23660,5/31/2014,5/31/2014,20140831,10.681,21.685,1.7,0.182,0.119
23660,5/31/2014,5/31/2014,20140930,10.681,23.144,1.814,0.182,0.119
23660,5/31/2014,8/31/2014,20141031,10.476,22.127,1.916,0.186,0.126
23660,5/31/2014,8/31/2014,20141130,10.476,22.1,1.919,0.186,0.126
23660,5/31/2014,8/31/2014,20141231,10.476,23.698,2.058,0.186,0.126
23660,5/31/2014,11/30/2014,20150131,10.803,22.615,2.065,0.188,0.13
23660,5/31/2014,11/30/2014,20150228,10.803,23.989,2.135,0.188,0.13
23660,5/31/2014,11/30/2014,20150331,10.803,23.457,2.089,0.188,0.13
23660,5/31/2014,2/28/2015,20150430,11.319,21.964,2.047,0.187,0.134
23660,5/31/2014,2/28/2015,20150531,11.319,23.651,2.152,0.187,0.134
23660,5/31/2014,2/28/2015,20150630,11.319,23.239,2.114,0.187,0.134
23660,5/31/2015,5/31/2015,20150731,12.82,24.855,2.133,0.197,0.127
23660,5/31/2015,5/31/2015,20150831,12.82,24.706,2.121,0.197,0.127
23660,5/31/2015,5/31/2015,20150930,12.82,24.927,2.068,0.197,0.127
23660,5/31/2015,8/31/2015,20151031,12.093,26.597,2.197,0.197,0.13
23660,5/31/2015,8/31/2015,20151130,12.093,26.169,2.165,0.197,0.13
23660,5/31/2015,8/31/2015,20151231,12.093,26.014,2.153,0.197,0.13
23660,5/31/2015,11/30/2015,20160131,12.173,23.411,1.99,0.207,0.141
23660,5/31/2015,11/30/2015,20160229,12.173,22.886,1.926,0.207,0.141
23660,5/31/2015,11/30/2015,20160331,12.173,24.471,2.058,0.207,0.141
23660,5/31/2015,2/29/2016,20160430,11.714,23.199,2.011,0.216,0.152
23660,5/31/2015,2/29/2016,20160531,11.714,24.496,2.068,0.216,0.152
23660,5/31/2015,2/29/2016,20160630,11.714,25.357,2.141,0.216,0.152
23660,5/31/2016,5/31/2016,20160731,11.805,26.227,2.279,0.228,0.151
23660,5/31/2016,5/31/2016,20160831,11.805,28.731,2.513,0.228,0.151
23660,5/31/2016,5/31/2016,20160930,11.805,27.531,2.409,0.228,0.151
23660,5/31/2016,8/31/2016,20161031,11.889,24.243,2.251,0.23,0.174
23660,5/31/2016,8/31/2016,20161130,11.889,26.045,2.42,0.23,0.174
23660,5/31/2016,8/31/2016,20161231,11.889,26.264,2.441,0.23,0.174
23660,5/31/2016,11/30/2016,20170131,12.311,25.86,2.427,0.231,0.172
23660,5/31/2016,11/30/2016,20170228,12.311,26.283,2.47,0.231,0.172
23660,5/31/2016,11/30/2016,20170331,12.311,28.183,2.652,0.231,0.172
23660,5/31/2016,2/28/2017,20170430,12.996,27.216,2.547,0.237,0.169
23660,5/31/2016,2/28/2017,20170531,12.996,27.973,2.59,0.237,0.169
23660,5/31/2016,2/28/2017,20170630,12.996,28.009,2.624,0.237,0.169
23660,5/31/2017,5/31/2017,20170731,15.661,32.338,2.671,0.191,0.168
23660,5/31/2017,5/31/2017,20170831,15.661,32.376,2.693,0.191,0.168
23660,5/31/2017,5/31/2017,20170930,15.661,34.6,2.881,0.191,0.168
23660,5/31/2017,8/31/2017,20171031,13.451,34.027,2.795,0.23,0.148
23660,5/31/2017,8/31/2017,20171130,13.451,35.945,2.957,0.23,0.148
23660,5/31/2017,8/31/2017,20171231,13.451,35.578,2.928,0.23,0.148
23660,5/31/2017,11/30/2017,20180131,14.012,37.433,2.988,0.215,0.136
23660,5/31/2017,11/30/2017,20180228,14.012,37.924,3.033,0.215,0.136
23660,5/31/2017,11/30/2017,20180331,14.012,37.907,3.032,0.215,0.136
23660,5/31/2017,2/28/2018,20180430,14.704,27.918,2.868,0.202,0.158
23660,5/31/2017,2/28/2018,20180531,14.704,29.877,3.058,0.202,0.158
23660,5/31/2017,2/28/2018,20180630,14.704,30.339,3.104,0.202,0.158
23660,5/31/2018,5/31/2018,20180731,16.748,29.087,3.355,0.19,0.161
23660,5/31/2018,5/31/2018,20180831,16.748,30.351,3.524,0.19,0.161
23660,5/31/2018,5/31/2018,20180930,16.748,28.138,3.265,0.19,0.161
23660,5/31/2018,8/31/2018,20181031,16.749,24.347,2.962,0.189,0.164
23660,5/31/2018,8/31/2018,20181130,16.749,25.084,3.001,0.189,0.164
23660,5/31/2018,8/31/2018,20181231,16.749,22.489,2.676,0.189,0.164
23660,5/31/2018,11/30/2018,20190131,17.027,22.296,2.937,0.189,0.176
23660,5/31/2018,11/30/2018,20190228,17.027,24.566,3.248,0.189,0.176
23660,5/31/2018,11/30/2018,20190331,17.027,24.032,3.166,0.189,0.176
23660,5/31/2018,2/28/2019,20190430,17.411,28.609,3.355,0.189,0.158
23660,5/31/2018,2/28/2019,20190531,17.411,29.227,3.385,0.189,0.158
23660,5/31/2018,2/28/2019,20190630,17.411,31.264,3.593,0.189,0.158
23660,5/31/2019,5/31/2019,20190731,18.782,32.678,3.873,0.191,0.167
23660,5/31/2019,5/31/2019,20190831,18.782,33.099,3.956,0.191,0.167
23660,5/31/2019,5/31/2019,20190930,18.782,33.639,4.026,0.191,0.167
23660,5/31/2019,8/31/2019,20191031,18.227,32.023,3.969,0.191,0.168
23660,5/31/2019,8/31/2019,20191130,18.227,30.639,3.805,0.191,0.168
23660,5/31/2019,8/31/2019,20191231,18.227,32.072,3.985,0.191,0.168
23660,5/31/2019,11/30/2019,20200131,18.761,32.859,4.059,0.196,0.17
23660,5/31/2019,11/30/2019,20200229,18.761,31.418,3.891,0.196,0.17
23660,5/31/2019,11/30/2019,20200331,18.761,20.403,2.528,0.196,0.17
23660,5/31/2019,2/29/2020,20200430,19.318,25.151,3.18,0.198,0.174
23660,5/31/2019,2/29/2020,20200531,19.318,28.113,3.532,0.198,0.174
23660,5/31/2019,2/29/2020,20200630,19.318,30.2,3.798,0.198,0.174
23660,5/31/2020,5/31/2020,20200731,19.792,37.222,4.41,0.19,0.164
23660,5/31/2020,5/31/2020,20200831,19.792,41.09,4.917,0.19,0.164
23660,5/31/2020,5/31/2020,20200930,19.792,41.039,4.915,0.19,0.164
23660,5/31/2020,8/31/2020,20201031,21.308,36.746,4.688,0.19,0.164
23660,5/31/2020,8/31/2020,20201130,21.308,41.507,5.313,0.19,0.164
23660,5/31/2020,8/31/2020,20201231,21.308,41.292,5.288,0.19,0.164
23660,5/31/2020,11/30/2020,20210131,23.035,35.704,4.819,0.188,0.168
23660,5/31/2020,11/30/2020,20210228,23.035,36.402,4.913,0.188,0.168
23660,5/31/2020,11/30/2020,20210331,23.035,38.306,5.171,0.188,0.168
23660,5/31/2020,2/28/2021,20210430,23.92,37.803,5.255,0.186,0.171
23660,5/31/2020,2/28/2021,20210531,23.92,38.723,5.332,0.186,0.171
23660,5/31/2020,2/28/2021,20210630,23.92,41.84,5.7,0.186,0.171
23660,5/31/2021,5/31/2021,20210731,24.579,38.494,5.703,0.202,0.192
23660,5/31/2021,5/31/2021,20210831,24.579,38.649,5.747,0.202,0.192
